Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	central vein of liver	definition	Vein that is central to a lobule in the liver.
ERROR	duplicate_definition	central vein	definition	Vein that is central to a lobule in the liver.
ERROR	duplicate_definition	presomitic mesoderm	definition	Unsegmented field of paraxial mesoderm present posterior to the most recently formed somite pair, from which somites will form.
ERROR	duplicate_definition	segmental plate	definition	Unsegmented field of paraxial mesoderm present posterior to the most recently formed somite pair, from which somites will form.
ERROR	duplicate_definition	simple cuboidal epithelium	definition	Unilaminar epithelium that consists of a single layer of cuboidal cells.
ERROR	duplicate_definition	simple cuboidal epithelium	definition	Unilaminar epithelium that consists of a single layer of cuboidal cells.
ERROR	duplicate_definition	retinal ganglion cell	definition	The set of neurons that receives neural inputs via bipolar, horizontal and amacrine cells. The axons of these cells make up the optic nerve.
ERROR	duplicate_definition	retinal ganglion cell	definition	The set of neurons that receives neural inputs via bipolar, horizontal and amacrine cells. The axons of these cells make up the optic nerve.
ERROR	duplicate_definition	neuron	definition	The basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system.
ERROR	duplicate_definition	neuron	definition	The basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system.
ERROR	duplicate_definition	bone tissue	definition	Skeletal tissue with a collagen-rich extracellular matrix vascularized, mineralized with hydroxyapatite and typically including osteocytes located in lacunae that communicate with one another by cell processes (in canaliculi). Bone is deposited by osteoblasts.
ERROR	duplicate_definition	bone tissue	definition	Skeletal tissue with a collagen-rich extracellular matrix vascularized, mineralized with hydroxyapatite and typically including osteocytes located in lacunae that communicate with one another by cell processes (in canaliculi). Bone is deposited by osteoblasts.
ERROR	duplicate_definition	cartilage tissue	definition	Skeletal tissue that is avascular, rich in glycosaminoglycans (GAGs) and typically includes chondrocytes within isolated lacunae. Cartilage tissue is deposited by chondroblasts.
ERROR	duplicate_definition	cartilage tissue	definition	Skeletal tissue that is avascular, rich in glycosaminoglycans (GAGs) and typically includes chondrocytes within isolated lacunae. Cartilage tissue is deposited by chondroblasts.
ERROR	duplicate_definition	cartilage element	definition	Skeletal element that is composed of cartilage tissue and may be permanent or transient.
ERROR	duplicate_definition	cartilage element	definition	Skeletal element that is composed of cartilage tissue and may be permanent or transient.
ERROR	duplicate_definition	bone element	definition	Skeletal element that is composed of bone tissue.
ERROR	duplicate_definition	bone element	definition	Skeletal element that is composed of bone tissue.
ERROR	duplicate_definition	replacement element	definition	Skeletal element that forms as a replacement or substitution of another element or tissue.
ERROR	duplicate_definition	replacement element	definition	Skeletal element that forms as a replacement or substitution of another element or tissue.
ERROR	duplicate_definition	vestibulo-auditory system	definition	Sensory system responsible for the perception of spatial orientation and auditory stimuli.
ERROR	duplicate_definition	vestibuloauditory system	definition	Sensory system responsible for the perception of spatial orientation and auditory stimuli.
ERROR	duplicate_definition	endochondral bone	definition	Replacement bone that forms within cartilage.
ERROR	duplicate_definition	endochondral bone	definition	Replacement bone that forms within cartilage.
ERROR	duplicate_definition	presumptive neural retina	definition	Portion of tissue that is the inner layer of the optic cup and will become the neural retina.
ERROR	duplicate_definition	presumptive neural retina	definition	Portion of tissue that is the inner layer of the optic cup and will become the neural retina.
ERROR	duplicate_definition	presumptive sinus venosus	definition	Portion of tissue that is part of the heart tube and will become the sinus venosus.
ERROR	duplicate_definition	presumptive sinus venosus	definition	Portion of tissue that is part of the heart tube and will become the sinus venosus.
ERROR	duplicate_definition	corneal primordium	definition	Portion of tissue that is part of the eye and gives rise to the mature, fully layered cornea.
ERROR	duplicate_definition	corneal primordium	definition	Portion of tissue that is part of the eye and gives rise to the mature, fully layered cornea.
ERROR	duplicate_definition	midbrain basal plate	definition	Portion of tissue that is dorsolateral to the floor plate and part of the midbrain.
ERROR	duplicate_definition	basal plate midbrain region	definition	Portion of tissue that is dorsolateral to the floor plate and part of the midbrain.
ERROR	duplicate_definition	gonad primordium	definition	Portion of tissue that gives rise to the immature gonad.
ERROR	duplicate_definition	gonad primordium	definition	Portion of tissue that gives rise to the immature gonad.
ERROR	duplicate_definition	neural tube lateral wall	definition	Portion of tissue on the side of the lumen of the neural tube.
ERROR	duplicate_definition	lateral wall neural tube	definition	Portion of tissue on the side of the lumen of the neural tube.
ERROR	duplicate_definition	presumptive structure	definition	Portion of embryonic tissue determined by fate mapping to become a structure.
ERROR	duplicate_definition	presumptive structure	definition	Portion of embryonic tissue determined by fate mapping to become a structure.
ERROR	duplicate_definition	retinal rod cell	definition	One of the two photoreceptor cell types of the vertebrate retina. In rods the photopigment is in stacks of membranous disks separate from the outer cell membrane. Rods are more sensitive to light than cones, but rod mediated vision has less spatial and temporal resolution than cone vision.
ERROR	duplicate_definition	retinal rod cell	definition	One of the two photoreceptor cell types of the vertebrate retina. In rods the photopigment is in stacks of membranous disks separate from the outer cell membrane. Rods are more sensitive to light than cones, but rod mediated vision has less spatial and temporal resolution than cone vision.
ERROR	duplicate_definition	retinal cone cell	definition	One of the two photoreceptor cell types in the vertebrate retina. In cones the photopigment is in invaginations of the cell membrane of the outer segment. Cones are less sensitive to light than rods, but they provide vision with higher spatial and temporal acuity, and the combination of signals from cones with different pigments allows color vision.
ERROR	duplicate_definition	retinal cone cell	definition	One of the two photoreceptor cell types in the vertebrate retina. In cones the photopigment is in invaginations of the cell membrane of the outer segment. Cones are less sensitive to light than rods, but they provide vision with higher spatial and temporal acuity, and the combination of signals from cones with different pigments allows color vision.
ERROR	duplicate_definition	hindbrain nucleus	definition	Nucleus located within the hindbrain.
ERROR	duplicate_definition	hindbrain nucleus	definition	Nucleus located within the hindbrain.
ERROR	duplicate_definition	midbrain nucleus	definition	Nucleus located in the midbrain.
ERROR	duplicate_definition	midbrain nucleus	definition	Nucleus located in the midbrain.
ERROR	duplicate_definition	anatomical space	definition	Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes; is surrounded by one or more anatomical structures; contains one or more organism substances or anatomical structures.
ERROR	duplicate_definition	anatomical space	definition	Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes; is surrounded by one or more anatomical structures; contains one or more organism substances or anatomical structures.
ERROR	duplicate_definition	preplacodal ectoderm	definition	Non neural ectoderm that surrounds the presumptive neural plate and gives rise to neurogenic placodes.
ERROR	duplicate_definition	preplacodal ectoderm	definition	Non neural ectoderm that surrounds the presumptive neural plate and gives rise to neurogenic placodes.
ERROR	duplicate_definition	monocyte	definition	Myeloid mononuclear recirculating leukocyte that can act as a precursor of tissue macrophages, osteoclasts and some populations of tissue dendritic cells.
ERROR	duplicate_definition	monocyte	definition	Myeloid mononuclear recirculating leukocyte that can act as a precursor of tissue macrophages, osteoclasts and some populations of tissue dendritic cells.
ERROR	duplicate_definition	craniocervical region musculature	definition	Musculature system of the pharyngeal and head regions.
ERROR	duplicate_definition	cephalic musculature	definition	Musculature system of the pharyngeal and head regions.
ERROR	duplicate_definition	myocardium of ventricle	definition	Muscular layer of the cardiac ventricle composed of a compact myocardial layer surrounding the trabecular layer.
ERROR	duplicate_definition	ventricular myocardium	definition	Muscular layer of the cardiac ventricle composed of a compact myocardial layer surrounding the trabecular layer.
ERROR	duplicate_definition	striated muscle cell	definition	Muscle cell which has as its direct parts myofilaments organized into sarcomeres.
ERROR	duplicate_definition	striated muscle cell	definition	Muscle cell which has as its direct parts myofilaments organized into sarcomeres.
ERROR	duplicate_definition	future cardiac ventricle	definition	Multi-tissue structure that is part of the heart tube and will become the cardiac ventricle.
ERROR	duplicate_definition	presumptive cardiac ventricle heart tube	definition	Multi-tissue structure that is part of the heart tube and will become the cardiac ventricle.
ERROR	duplicate_definition	future cardiac atrium	definition	Multi-tissue structure that is part of the heart tube and will become the cardiac atrium.
ERROR	duplicate_definition	presumptive atrium heart tube	definition	Multi-tissue structure that is part of the heart tube and will become the cardiac atrium.
ERROR	duplicate_definition	compound organ component	definition	Multi-tissue structure that is part of a compound organ.
ERROR	duplicate_definition	compound organ component	definition	Multi-tissue structure that is part of a compound organ.
ERROR	duplicate_definition	primitive heart tube	definition	Multi-tissue structure that arises from the heart rudiment and will become the heart tube.
ERROR	duplicate_definition	primitive heart tube	definition	Multi-tissue structure that arises from the heart rudiment and will become the heart tube.
ERROR	duplicate_definition	interneuron	definition	Most generally any neuron which is not motor or sensory. Interneurons may also refer to neurons whose axons remain within a particular brain region as contrasted with projection neurons which have axons projecting to other brain regions.
ERROR	duplicate_definition	interneuron	definition	Most generally any neuron which is not motor or sensory. Interneurons may also refer to neurons whose axons remain within a particular brain region as contrasted with projection neurons which have axons projecting to other brain regions.
ERROR	duplicate_definition	anatomical structure	definition	Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
ERROR	duplicate_definition	anatomical structure	definition	Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
ERROR	duplicate_definition	organism substance	definition	Material anatomical entity in a gaseous, liquid, semisolid or solid state; produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body.
ERROR	duplicate_definition	portion of organism substance	definition	Material anatomical entity in a gaseous, liquid, semisolid or solid state; produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body.
ERROR	duplicate_definition	dorsolateral placode	definition	Lateral neurogenic placodes positioned dorsal of the epibranchial placodes.
ERROR	duplicate_definition	dorsolateral placode	definition	Lateral neurogenic placodes positioned dorsal of the epibranchial placodes.
ERROR	duplicate_definition	female organism	definition	Gonochoristic organism that can produce female gametes.
ERROR	duplicate_definition	female organism	definition	Gonochoristic organism that can produce female gametes.
ERROR	duplicate_definition	trunk ganglion	definition	Ganglion which is located in the trunk.
ERROR	duplicate_definition	trunk ganglion	definition	Ganglion which is located in the trunk.
ERROR	duplicate_definition	neurecto-epithelial cell	definition	Epithelial cells derived from neural plate and neural crest.
ERROR	duplicate_definition	neurecto-epithelial cell	definition	Epithelial cells derived from neural plate and neural crest.
ERROR	duplicate_definition	meso-epithelial cell	definition	Epithelial cell derived from mesoderm or mesenchyme.
ERROR	duplicate_definition	meso-epithelial cell	definition	Epithelial cell derived from mesoderm or mesenchyme.
ERROR	duplicate_definition	endocardium of ventricle	definition	Endocardium that is part of the cardiac ventricle.
ERROR	duplicate_definition	ventricular endocardium	definition	Endocardium that is part of the cardiac ventricle.
ERROR	duplicate_definition	endocardium of atrium	definition	Endocardium that is part of the atrium.
ERROR	duplicate_definition	atrial endocardium	definition	Endocardium that is part of the atrium.
ERROR	duplicate_definition	future telencephalon	definition	Embryonic structure that gives rise to the telencephalon.
ERROR	duplicate_definition	presumptive telencephalon	definition	Embryonic structure that gives rise to the telencephalon.
ERROR	duplicate_definition	presumptive midbrain hindbrain boundary	definition	Embryonic structure that gives rise to the midbrain hindbrain boundary.
ERROR	duplicate_definition	presumptive midbrain hindbrain boundary	definition	Embryonic structure that gives rise to the midbrain hindbrain boundary.
ERROR	duplicate_definition	animal zygote	definition	Diploid cell produced by the fusion of sperm cell nucleus and egg cell.
ERROR	duplicate_definition	fertilized egg	definition	Diploid cell produced by the fusion of sperm cell nucleus and egg cell.
ERROR	duplicate_definition	trigeminal neural crest	definition	Cranial neural crest which gives rise to the trigeminal ganglion.
ERROR	duplicate_definition	trigeminal neural crest	definition	Cranial neural crest which gives rise to the trigeminal ganglion.
ERROR	duplicate_definition	glossopharyngeal neural crest	definition	Cranial neural crest which gives rise to the glossopharyngeal ganglion.
ERROR	duplicate_definition	glossopharyngeal neural crest	definition	Cranial neural crest which gives rise to the glossopharyngeal ganglion.
ERROR	duplicate_definition	mandibular neural crest	definition	Cranial neural crest that migrates into the mandibular arch.
ERROR	duplicate_definition	mandibular neural crest	definition	Cranial neural crest that migrates into the mandibular arch.
ERROR	duplicate_definition	hyoid neural crest	definition	Cranial neural crest that migrates into the hyoid arch.
ERROR	duplicate_definition	hyoid neural crest	definition	Cranial neural crest that migrates into the hyoid arch.
ERROR	duplicate_definition	epibranchial ganglion	definition	Cranial ganglion which develops from an epibranchial placode.
ERROR	duplicate_definition	epibranchial ganglion	definition	Cranial ganglion which develops from an epibranchial placode.
ERROR	duplicate_definition	cavitated compound organ	definition	Compound organ that contains one or more macroscopic anatomical spaces.
ERROR	duplicate_definition	cavitated compound organ	definition	Compound organ that contains one or more macroscopic anatomical spaces.
ERROR	duplicate_definition	migratory trunk neural crest cell	definition	Cell that is part of the migratory trunk neural crest population. Migratory trunk neural crest cells develop from premigratory trunk neural crest cells and have undergone epithelial to mesenchymal transition and delamination.
ERROR	duplicate_definition	migratory trunk neural crest cell	definition	Cell that is part of the migratory trunk neural crest population. Migratory trunk neural crest cells develop from premigratory trunk neural crest cells and have undergone epithelial to mesenchymal transition and delamination.
ERROR	duplicate_definition	migratory cranial neural crest cell	definition	Cell that is part of the migratory cranial neural crest population. Migratory cranial neural crest cells develop from premigratory cranial neural crest cells and have undergone epithelial to mesenchymal transition and delamination.
ERROR	duplicate_definition	migratory cranial neural crest cell	definition	Cell that is part of the migratory cranial neural crest population. Migratory cranial neural crest cells develop from premigratory cranial neural crest cells and have undergone epithelial to mesenchymal transition and delamination.
ERROR	duplicate_definition	postcranial axial cartilage	definition	Cartilage which is part of the axial skeleton.
ERROR	duplicate_definition	postcranial axial cartilage	definition	Cartilage which is part of the axial skeleton.
ERROR	duplicate_definition	replacement bone	definition	Bone that forms as a replacement of another structural tissue.
ERROR	duplicate_definition	replacement bone	definition	Bone that forms as a replacement of another structural tissue.
ERROR	duplicate_definition	anatomical entity	definition	Biological entity that is either an individual member of a biological species or constitutes the structural organization of an individual member of a biological species.
ERROR	duplicate_definition	anatomical entity	definition	Biological entity that is either an individual member of a biological species or constitutes the structural organization of an individual member of a biological species.
ERROR	duplicate_definition	neutrophil	definition	Any of the immature or mature forms of a granular leukocyte that in its mature form has a nucleus with three to five lobes connected by slender threads of chromatin, and cytoplasm containing fine inconspicuous granules and stainable by neutral dyes.
ERROR	duplicate_definition	neutrophil	definition	Any of the immature or mature forms of a granular leukocyte that in its mature form has a nucleus with three to five lobes connected by slender threads of chromatin, and cytoplasm containing fine inconspicuous granules and stainable by neutral dyes.
ERROR	duplicate_definition	phagocyte	definition	Any cell capable of ingesting particulate matter via phagocytosis.
ERROR	duplicate_definition	phagocyte	definition	Any cell capable of ingesting particulate matter via phagocytosis.
ERROR	duplicate_definition	reproductive system	definition	Anatomical system that has as its parts the organs concerned with reproduction.
ERROR	duplicate_definition	reproductive system	definition	Anatomical system that has as its parts the organs concerned with reproduction.
ERROR	duplicate_definition	multi-tissue structure	definition	Anatomical structure that has as its parts two or more portions of tissue of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona-fide boundaries from other distinct structural units of different types.
ERROR	duplicate_definition	multi-tissue structure	definition	Anatomical structure that has as its parts two or more portions of tissue of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona-fide boundaries from other distinct structural units of different types.
ERROR	duplicate_definition	compound organ	definition	Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.
ERROR	duplicate_definition	compound organ	definition	Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.
ERROR	duplicate_definition	acellular anatomical structure	definition	Anatomical structure that consists of cell parts and cell substances and together does not constitute a cell or a tissue.
ERROR	duplicate_definition	acellular anatomical structure	definition	Anatomical structure that consists of cell parts and cell substances and together does not constitute a cell or a tissue.
ERROR	duplicate_definition	bone foramen	definition	Anatomical space that is an opening in a bone, usually for passage of blood vessels or nerves.
ERROR	duplicate_definition	foramen	definition	Anatomical space that is an opening in a bone, usually for passage of blood vessels or nerves.
ERROR	duplicate_definition	anatomical cluster	definition	Anatomical group that has its parts adjacent to one another.
ERROR	duplicate_definition	anatomical cluster	definition	Anatomical group that has its parts adjacent to one another.
ERROR	duplicate_definition	blastoderm cell	definition	An undifferentiated cell produced by early cleavages of the fertilized egg (zygote).
ERROR	duplicate_definition	blastoderm cell	definition	An undifferentiated cell produced by early cleavages of the fertilized egg (zygote).
